Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Temperature,Relative Humidity,Precipitation,Clouds,Pressure,UV Index,Wind Speed,Wind Direction,Solar Radiation
2022-01-18 07:00:00,2022-01-18T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,113,348.4,16.0,55.0,61.9,36.4,41.0,15.2,87,0.0,100,1022,0.6,2.0,320,34
2022-01-18 08:00:00,2022-01-18T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,319.6,12.3,67.7,51.2,30.3,34.7,16.5,75,0.0,79,1023,0.7,2.0,230,141
2022-01-18 09:00:00,2022-01-18T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,290.8,8.7,80.3,40.6,24.2,28.3,17.7,64,0.0,58,1023,1.1,2.0,140,381
2022-01-18 10:00:00,2022-01-18T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,262.0,5.0,93.0,30.0,18.2,22.0,19.0,55,0.0,37,1023,1.6,2.0,50,617
2022-01-18 11:00:00,2022-01-18T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,250.9,4.3,103.7,28.3,17.2,20.0,19.8,49,0.0,81,1022,2.7,2.33,140,421
2022-01-18 12:00:00,2022-01-18T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,239.9,3.7,114.3,26.7,16.2,18.0,20.5,44,0.0,23,1021,5.7,2.66,230,793
2022-01-18 13:00:00,2022-01-18T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,228.8,3.0,125.0,24.9,14.1,16.0,21.3,39,0.0,7,1020,6.1,3.0,320,770
2022-01-18 14:00:00,2022-01-18T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,226.2,3.0,126.7,26.3,15.2,16.3,21.6,40,0.0,13,1019,4.7,2.33,320,668
2022-01-18 15:00:00,2022-01-18T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,223.7,3.0,128.3,27.7,16.2,16.7,21.9,41,0.0,12,1018,3.4,1.66,320,507
2022-01-18 16:00:00,2022-01-18T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,221.2,3.0,130.0,29.0,16.2,17.0,22.2,42,0.0,9,1018,2.4,1.0,320,302
2022-01-18 17:00:00,2022-01-18T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,300.0,14.0,96.3,83.8,49.5,29.7,20.8,49,0.0,15,1018,1.9,1.33,320,87
2022-01-18 18:00:00,2022-01-18T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,378.8,25.0,62.7,138.7,82.8,42.3,19.3,57,0.0,18,1018,0.0,1.66,320,0
2022-01-18 19:00:00,2022-01-18T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,457.5,36.0,29.0,193.6,115.2,55.0,17.9,67,0.0,37,1019,0.0,2.0,320,0
2022-01-18 20:00:00,2022-01-18T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,488.9,39.7,28.0,203.5,121.2,62.7,17.5,72,0.0,50,1019,0.0,2.0,295,0
2022-01-18 21:00:00,2022-01-18T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,520.2,43.3,27.0,213.6,127.3,70.3,17.1,78,0.0,62,1019,0.0,2.0,275,0
2022-01-18 22:00:00,2022-01-18T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,551.5,47.0,26.0,223.6,133.4,78.0,16.7,85,0.0,75,1020,0.0,2.0,250,0
2022-01-18 23:00:00,2022-01-18T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,201,545.9,46.7,29.0,213.9,127.3,83.0,16.6,86,0.0,79,1020,0.0,2.0,205,0
2022-01-19 00:00:00,2022-01-18T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,540.2,46.3,32.0,204.2,121.2,88.0,16.5,87,0.0,83,1020,0.0,2.0,155,0
2022-01-19 01:00:00,2022-01-18T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,534.6,46.0,35.0,194.6,115.2,93.0,16.4,87,0.0,87,1020,0.0,2.0,110,0
2022-01-19 02:00:00,2022-01-18T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,194,536.7,44.3,34.3,190.9,113.2,87.7,15.7,90,0.0,62,1020,0.0,2.0,105,0
2022-01-19 03:00:00,2022-01-18T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,538.9,42.7,33.7,187.3,111.1,82.3,15.1,92,0.0,37,1019,0.0,2.0,95,0
2022-01-19 04:00:00,2022-01-18T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,541.0,41.0,33.0,183.6,109.1,77.0,14.4,94,0.0,12,1018,0.0,2.0,90,0
2022-01-19 05:00:00,2022-01-18T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,536.9,38.7,32.7,179.9,107.1,67.7,14.6,94,0.0,29,1019,0.0,2.0,85,0
2022-01-19 06:00:00,2022-01-18T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,191,532.8,36.3,32.3,176.4,105.1,58.3,14.7,94,0.0,45,1019,0.0,2.0,75,0
2022-01-19 07:00:00,2022-01-19T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,528.7,34.0,32.0,172.7,103.1,49.0,14.9,94,0.0,62,1020,1.4,2.0,70,33
2022-01-19 08:00:00,2022-01-19T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,445.5,24.3,57.3,129.4,76.8,40.7,16.1,80,0.25,70,1020,1.7,2.33,155,174
2022-01-19 09:00:00,2022-01-19T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,362.2,14.7,82.7,86.1,51.5,32.3,17.2,67,0.5,79,1021,2.5,2.66,235,261
2022-01-19 10:00:00,2022-01-19T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,132,279.0,5.0,108.0,43.0,25.3,24.0,18.4,56,0.75,87,1021,3.3,3.0,320,280
2022-01-19 11:00:00,2022-01-19T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,265.9,4.3,115.7,39.9,23.2,21.3,19.2,52,0.5,66,1020,3.9,2.66,335,589
2022-01-19 12:00:00,2022-01-19T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,252.9,3.7,123.3,36.9,21.2,18.7,19.9,47,0.0,45,1019,4.1,2.33,345,753
2022-01-19 13:00:00,2022-01-19T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,239.9,3.0,131.0,33.9,19.2,16.0,20.7,43,0.0,25,1018,4.1,2.0,360,767
2022-01-19 14:00:00,2022-01-19T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,237.1,3.0,131.3,35.2,20.2,16.0,21.0,44,0.0,41,1017,3.3,2.0,360,644
2022-01-19 15:00:00,2022-01-19T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,234.4,3.0,131.7,36.6,21.2,16.0,21.3,44,0.0,58,1016,2.6,2.0,360,439
2022-01-19 16:00:00,2022-01-19T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,231.7,3.0,132.0,37.9,22.2,16.0,21.6,44,0.0,75,1015,2.0,2.0,360,202
2022-01-19 17:00:00,2022-01-19T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,294.5,11.7,105.0,78.9,46.5,27.0,20.8,48,0.0,79,1015,1.3,1.66,345,53
2022-01-19 18:00:00,2022-01-19T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,144,357.4,20.3,78.0,119.7,71.7,38.0,19.9,52,0.75,83,1015,0.0,1.33,335,0
2022-01-19 19:00:00,2022-01-19T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,420.2,29.0,51.0,160.7,96.0,49.0,19.1,57,1.0,87,1015,0.0,1.0,320,0
2022-01-19 20:00:00,2022-01-19T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,175,456.0,33.0,47.7,173.7,104.1,57.0,18.8,64,0.0,87,1016,0.0,1.16,280,0
2022-01-19 21:00:00,2022-01-19T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,491.8,37.0,44.3,186.6,111.1,65.0,18.5,71,0.5,87,1016,0.0,1.33,235,0
2022-01-19 22:00:00,2022-01-19T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,527.6,41.0,41.0,199.6,119.2,73.0,18.2,80,0.5,87,1017,0.0,1.5,195,0
2022-01-19 23:00:00,2022-01-19T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,574.8,45.0,36.0,215.8,128.3,85.0,17.8,80,0.0,91,1017,0.0,1.66,155,0
2022-01-20 00:00:00,2022-01-19T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,204,622.1,49.0,31.0,232.2,138.4,97.0,17.4,80,0.0,95,1016,0.0,1.83,110,0
2022-01-20 01:00:00,2022-01-19T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,213,669.4,53.0,26.0,248.5,147.5,109.0,17.0,81,0.0,100,1016,0.0,2.0,70,0
2022-01-20 02:00:00,2022-01-19T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,220,700.9,53.0,24.0,254.8,151.6,101.7,16.8,83,0.0,100,1016,0.0,1.66,100,0
2022-01-20 03:00:00,2022-01-19T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,226,732.4,53.0,22.0,261.2,155.6,94.3,16.5,85,0.75,100,1015,0.0,1.33,130,0
2022-01-20 04:00:00,2022-01-19T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,230,763.9,53.0,20.0,267.4,159.6,87.0,16.3,87,2.0,100,1015,0.0,1.0,160,0
2022-01-20 05:00:00,2022-01-19T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,230,757.1,48.7,20.0,258.2,153.6,75.3,16.1,88,2.75,100,1016,0.0,1.33,155,0
2022-01-20 06:00:00,2022-01-19T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,226,750.3,44.3,20.0,248.8,148.5,63.7,15.9,89,2.25,100,1016,0.0,1.66,155,0
2022-01-20 07:00:00,2022-01-20T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,223,743.5,40.0,20.0,239.5,142.5,52.0,15.7,90,2.0,100,1017,0.6,2.0,150,28
2022-01-20 08:00:00,2022-01-20T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,209,602.1,28.7,55.3,177.6,106.1,42.7,15.9,90,3.25,91,1017,0.7,2.33,145,65
2022-01-20 09:00:00,2022-01-20T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,460.7,17.3,90.7,115.8,68.7,33.3,16.0,91,2.5,83,1017,1.0,2.66,145,212
2022-01-20 10:00:00,2022-01-20T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,319.2,6.0,126.0,53.9,32.3,24.0,16.2,91,1.5,75,1018,1.8,3.0,140,389
2022-01-20 11:00:00,2022-01-20T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,296.7,5.0,125.3,46.9,28.3,20.0,16.5,87,1.75,83,1017,2.6,2.66,140,356
2022-01-20 12:00:00,2022-01-20T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,274.1,4.0,124.7,39.9,23.2,16.0,16.7,83,1.75,91,1017,2.2,2.33,140,238
2022-01-20 13:00:00,2022-01-20T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,251.5,3.0,124.0,32.9,19.2,12.0,17.0,79,1.25,100,1016,3.2,2.0,140,150
2022-01-20 14:00:00,2022-01-20T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,272.5,6.0,110.0,49.2,28.3,16.3,17.2,78,0.0,100,1016,2.0,2.0,140,151
2022-01-20 15:00:00,2022-01-20T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,293.6,9.0,96.0,65.6,38.4,20.7,17.4,77,0.0,100,1015,1.5,2.0,140,130
2022-01-20 16:00:00,2022-01-20T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,314.6,12.0,82.0,81.8,48.5,25.0,17.6,75,0.0,100,1014,0.9,2.0,140,99
2022-01-20 17:00:00,2022-01-20T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,329.0,14.0,78.7,88.8,52.5,29.0,17.3,79,0.0,100,1014,0.8,1.66,140,51
2022-01-20 18:00:00,2022-01-20T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,343.4,16.0,75.3,95.8,56.6,33.0,17.0,83,0.0,100,1014,0.0,1.33,140,0
2022-01-20 19:00:00,2022-01-20T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,357.7,18.0,72.0,102.8,60.6,37.0,16.7,87,0.0,100,1014,0.0,1.0,140,0
2022-01-20 20:00:00,2022-01-20T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,361.6,17.7,76.3,101.1,59.6,40.0,16.8,87,0.0,100,1015,0.0,2.4,116,0
2022-01-20 21:00:00,2022-01-20T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,365.5,17.3,80.7,99.5,58.6,43.0,16.8,88,0.0,100,1015,0.0,2.4,120,0
2022-01-20 22:00:00,2022-01-20T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,369.4,17.0,85.0,97.8,57.6,46.0,16.9,89,0.0,100,1016,0.0,2.0,126,0
2022-01-20 23:00:00,2022-01-20T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,391.4,20.0,82.0,106.4,62.6,54.7,16.8,89,0.0,100,1016,0.0,1.2,126,0
2022-01-21 00:00:00,2022-01-20T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,413.4,23.0,79.0,115.1,67.7,63.3,16.8,90,0.0,100,1016,0.0,1.2,128,0
2022-01-21 01:00:00,2022-01-20T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,435.4,26.0,76.0,123.8,73.8,72.0,16.7,91,0.0,100,1016,0.0,1.2,132,0
2022-01-21 02:00:00,2022-01-20T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,466.9,28.3,69.3,136.4,80.8,72.7,16.6,92,0.25,100,1015,0.0,1.2,132,0
2022-01-21 03:00:00,2022-01-20T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,498.4,30.7,62.7,149.0,88.9,73.3,16.4,93,0.0,100,1015,0.0,0.8,122,0
2022-01-21 04:00:00,2022-01-20T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,529.9,33.0,56.0,161.7,96.0,74.0,16.3,94,0.0,100,1014,0.0,0.4,32,0
2022-01-21 05:00:00,2022-01-20T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,510.3,30.3,55.7,153.6,91.9,65.3,16.4,94,0.0,91,1014,0.0,0.8,358,0
2022-01-21 06:00:00,2022-01-20T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,490.6,27.7,55.3,145.7,86.9,56.7,16.4,93,0.0,83,1015,0.0,0.8,16,0
2022-01-21 07:00:00,2022-01-21T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,471.0,25.0,55.0,137.7,81.8,48.0,16.5,93,0.0,75,1015,0.6,2.0,70,58
2022-01-21 08:00:00,2022-01-21T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,423.7,19.7,69.7,116.7,69.7,42.7,16.7,92,0.25,75,1015,0.7,1.66,165,156
2022-01-21 09:00:00,2022-01-21T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,376.4,14.3,84.3,95.8,56.6,37.3,16.8,92,1.0,75,1016,1.0,1.33,265,288
2022-01-21 10:00:00,2022-01-21T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,329.2,9.0,99.0,74.9,44.5,32.0,17.0,91,0.75,75,1016,1.5,1.0,360,397
2022-01-21 11:00:00,2022-01-21T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,132,307.0,7.7,103.3,67.8,40.4,27.0,17.0,92,1.0,79,1016,1.9,1.33,330,420
2022-01-21 12:00:00,2022-01-21T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,117,284.8,6.3,107.7,60.9,36.4,22.0,17.0,93,0.0,83,1015,2.1,1.66,300,386
2022-01-21 13:00:00,2022-01-21T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,262.6,5.0,112.0,53.9,32.3,17.0,17.0,94,0.25,87,1014,2.0,2.0,270,308
2022-01-21 14:00:00,2022-01-21T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,272.7,7.0,103.3,64.2,38.4,20.0,17.1,94,0.0,87,1013,1.6,1.66,255,269
2022-01-21 15:00:00,2022-01-21T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,282.9,9.0,94.7,74.6,44.5,23.0,17.1,94,0.25,87,1013,1.2,1.33,245,205
2022-01-21 15:00:00,2022-01-21T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,282.9,9.0,94.7,74.6,44.5,23.0,17.1,94,0.25,87,1013,1.2,1.33,245,205
2022-01-21 16:00:00,2022-01-21T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,125,293.0,11.0,86.0,84.8,49.5,26.0,17.2,94,2.25,87,1013,0.8,1.0,230,114
2022-01-21 17:00:00,2022-01-21T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,310.1,13.7,80.7,95.5,56.6,30.3,17.1,94,2.75,83,1012,0.6,1.33,275,78
2022-01-21 18:00:00,2022-01-21T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,327.2,16.3,75.3,106.1,63.7,34.7,16.9,93,2.5,79,1012,0.0,1.66,315,0
2022-01-21 19:00:00,2022-01-21T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,344.3,19.0,70.0,116.7,69.7,39.0,16.8,93,3.0,75,1012,0.0,2.0,360,0
2022-01-21 20:00:00,2022-01-21T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,355.4,20.0,71.3,119.4,71.7,44.3,16.8,93,3.0,75,1013,0.0,2.0,345,0
2022-01-21 21:00:00,2022-01-21T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,366.5,21.0,72.7,122.0,72.7,49.7,16.8,93,3.25,75,1013,0.0,2.0,335,0
2022-01-21 22:00:00,2022-01-21T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,377.6,22.0,74.0,124.8,74.8,55.0,16.8,93,3.75,75,1013,0.0,2.0,320,0
2022-01-21 23:00:00,2022-01-21T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,372.5,21.7,78.7,120.0,71.7,55.7,16.7,93,0.5,70,1013,0.0,1.66,320,0
2022-01-22 00:00:00,2022-01-21T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,367.5,21.3,83.3,115.5,68.7,56.3,16.7,93,0.25,66,1013,0.0,1.33,320,0
2022-01-22 01:00:00,2022-01-21T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,362.4,21.0,88.0,110.8,65.7,57.0,16.6,93,0.0,62,1012,0.0,1.0,320,0
2022-01-22 02:00:00,2022-01-21T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,342.2,19.7,87.3,104.1,61.6,54.0,16.6,93,0.0,75,1012,0.0,0.4,354,0
2022-01-22 03:00:00,2022-01-21T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,156,322.0,18.3,86.7,97.5,57.6,51.0,16.5,93,0.0,87,1011,0.0,0.8,356,0
2022-01-22 04:00:00,2022-01-21T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,301.7,17.0,86.0,90.8,53.5,48.0,16.5,93,0.0,100,1011,0.0,0.8,360,0
2022-01-22 05:00:00,2022-01-21T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,301.1,17.7,76.7,96.5,56.6,45.0,16.6,93,0.0,100,1011,0.0,0.8,340,0
2022-01-22 06:00:00,2022-01-21T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,300.6,18.3,67.3,102.1,60.6,42.0,16.7,93,0.0,100,1011,0.0,0.8,10,0
2022-01-22 07:00:00,2022-01-22T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,300.0,19.0,58.0,107.8,64.7,39.0,16.8,93,0.0,100,1012,0.6,0.8,18,35
2022-01-22 08:00:00,2022-01-22T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,257.4,15.3,65.0,101.8,60.6,32.0,17.2,93,0.0,100,1012,0.7,0.4,68,86
2022-01-22 09:00:00,2022-01-22T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,214.8,11.7,72.0,95.8,56.6,25.0,17.6,92,0.0,100,1012,1.0,0.4,136,119
2022-01-22 10:00:00,2022-01-22T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,172.2,8.0,79.0,89.8,52.5,18.0,18.0,92,0.0,100,1012,1.5,2.0,320,141
2022-01-22 11:00:00,2022-01-22T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,146,165.0,7.7,78.3,79.2,46.5,18.3,18.8,89,0.0,100,1011,2.0,0.8,188,155
2022-01-22 12:00:00,2022-01-22T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,132,157.8,7.3,77.7,68.5,40.4,18.7,19.7,86,0.0,100,1010,2.2,0.8,208,160
2022-01-22 13:00:00,2022-01-22T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,150.6,7.0,77.0,57.9,34.4,19.0,20.5,83,0.0,100,1009,2.0,1.2,216,156
2022-01-22 14:00:00,2022-01-22T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,157.6,8.0,73.7,65.2,38.4,20.0,20.9,84,0.0,100,1008,1.7,0.8,266,144
2022-01-22 15:00:00,2022-01-22T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,164.6,9.0,70.3,72.5,43.4,21.0,21.3,84,0.5,100,1008,1.2,0.4,288,123
2022-01-22 16:00:00,2022-01-22T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,171.6,10.0,67.0,79.8,47.5,22.0,21.7,84,0.0,100,1007,1.1,0.4,36,94
2022-01-22 17:00:00,2022-01-22T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,136,192.4,13.3,58.3,92.8,55.6,26.3,21.4,86,0.0,100,1007,1.7,0.8,56,51
2022-01-22 18:00:00,2022-01-22T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,213.2,16.7,49.7,105.8,63.7,30.7,21.0,87,0.0,100,1008,0.0,1.6,68,0
2022-01-22 19:00:00,2022-01-22T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,234.0,20.0,41.0,118.7,70.7,35.0,20.7,89,0.0,100,1008,0.0,3.0,140,0
2022-01-22 20:00:00,2022-01-22T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,245.7,22.0,39.0,123.8,73.8,40.7,20.6,90,0.25,100,1008,0.0,2.33,140,0
2022-01-22 21:00:00,2022-01-22T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,257.4,24.0,37.0,128.7,76.8,46.3,20.4,91,0.0,100,1009,0.0,1.66,140,0
2022-01-22 22:00:00,2022-01-22T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,269.0,26.0,35.0,133.7,79.8,52.0,20.3,92,0.0,100,1009,0.0,1.0,140,0
2022-01-22 23:00:00,2022-01-22T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,167,278.6,28.0,34.3,135.4,79.8,57.3,19.6,92,0.0,91,1009,0.0,1.33,215,0
2022-01-23 00:00:00,2022-01-22T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,288.1,30.0,33.7,137.0,80.8,62.7,19.0,93,0.0,83,1009,0.0,1.66,285,0
2022-01-23 01:00:00,2022-01-22T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,297.6,32.0,33.0,138.7,81.8,68.0,18.3,94,0.0,75,1010,0.0,2.0,360,0
2022-01-23 02:00:00,2022-01-22T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,339.3,35.0,27.0,155.9,91.9,70.0,18.2,95,0.0,75,1009,0.0,1.83,360,0
2022-01-23 03:00:00,2022-01-22T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,178,380.9,38.0,21.0,173.4,103.1,72.0,18.1,96,0.0,75,1009,0.0,1.66,360,0
2022-01-23 04:00:00,2022-01-22T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,422.5,41.0,15.0,190.6,113.2,74.0,18.0,96,0.0,75,1009,0.0,1.5,360,0
2022-01-23 05:00:00,2022-01-22T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,435.8,40.0,12.7,199.6,118.2,59.0,18.0,96,0.0,83,1009,0.0,1.33,360,0
2022-01-23 06:00:00,2022-01-22T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,193,449.0,39.0,10.3,208.6,123.3,44.0,18.0,96,0.0,91,1009,0.0,1.16,360,0
2022-01-23 07:00:00,2022-01-23T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,462.2,38.0,8.0,217.5,129.3,29.0,18.0,95,0.0,100,1010,0.6,1.0,360,35
2022-01-23 08:00:00,2022-01-23T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,376.6,29.0,28.0,174.4,103.1,24.7,18.5,94,0.0,100,1010,0.7,1.33,355,85
2022-01-23 09:00:00,2022-01-23T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,182,291.0,20.0,48.0,131.0,77.8,20.3,19.1,93,0.0,100,1011,1.1,1.66,345,117
2022-01-23 10:00:00,2022-01-23T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,205.4,11.0,68.0,87.8,51.5,16.0,19.6,92,0.0,100,1012,1.5,2.0,340,138
2022-01-23 11:00:00,2022-01-23T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,187.9,9.3,73.0,78.2,46.5,14.3,20.8,86,0.0,95,1011,2.0,2.0,335,148
2022-01-23 12:00:00,2022-01-23T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,137,170.4,7.7,78.0,68.5,40.4,12.7,22.0,80,0.0,91,1010,2.2,2.0,325,241
